,drug_row,drug_col,DepMap_ID,synergy_loewe
3299,35,26,2,-3.63176006832634
3300,35,29,2,-4.90057600708522
3301,35,37,2,-6.68711282904687
3302,35,13,2,-20.0013248005953
3303,35,3,2,-25.5770546367684
3304,35,4,2,-9.861638340734
3305,35,7,2,-7.441636123702921
3306,35,21,2,-29.5772448848697
3307,35,31,2,-20.800223317994305
3308,35,33,2,-31.520306069914295
3309,35,6,2,-7.60343036965457
3310,26,5,2,-16.924909889038602
3311,26,12,2,-54.9927877286966
3312,26,10,2,-11.015028461955216
3313,26,20,2,-17.0965791944796
3314,26,27,2,-54.9309588820518
3315,26,37,2,-5.3461524178583
3316,26,3,2,-10.3620927603942
3317,26,21,2,-11.4565743382817
3318,25,12,2,-8.72736178314967
3319,25,10,2,-14.0511506892609
3320,25,20,2,-16.4167750442523
3321,25,27,2,-9.385642309385606
3322,25,24,2,5.425451462038479
3323,25,30,2,3.190000707222815
3324,25,3,2,-6.68169165104643
3325,25,14,2,5.40359249261452
3326,25,21,2,-15.9826401156369
3327,30,8,2,20.3711207582609
3328,30,20,2,-3.89051309183091
3329,30,27,2,7.232679677539719
3330,30,29,2,8.905431287777041
3331,30,4,2,5.93613792839468
3332,30,14,2,8.382566067639505
3333,30,21,2,10.178618906748405
3334,36,8,2,-15.0045651398505
3335,36,17,2,-5.161564795420315
3336,36,10,2,-12.2345660568002
3337,36,20,2,-14.9189686824142
3338,36,32,2,-31.1012706026786
3339,36,27,2,-14.5640087882523
3340,36,2,2,-33.0847154715953
3341,36,37,2,-4.455304596125551
3342,36,15,2,6.43811842053936
3343,36,21,2,-21.540547908997
3344,36,31,2,4.1167565708671
3345,36,33,2,-20.6850600247507
3346,36,6,2,-12.7245516117783
3347,37,29,2,2.88004190885253
3348,37,14,2,-5.267259156499835
3349,13,5,2,-41.8200764621605
3350,13,8,2,7.02853508717532
3351,13,10,2,-39.6540893220394
3352,13,20,2,2.92134313661334
3353,13,23,2,5.44521873545738
3354,13,34,2,5.87568644377578
3355,13,11,2,6.98032565649625
3356,13,26,2,-15.6509956160541
3357,13,30,2,6.769823935594371
3358,13,29,2,-9.06070617696894
3359,13,3,2,8.569043112806
3360,13,14,2,4.1530098928765
3361,13,15,2,-2.40957291814804
3362,13,7,2,-45.3197031964782
3363,13,6,2,4.77310149738675
3364,3,5,2,-25.4413653596245
3365,3,8,2,10.006796513928103
3366,3,12,2,-2.94113997887761
3367,3,10,2,-36.6638882743849
3368,3,27,2,5.00904360584102
3369,3,30,2,7.43207351554217
3370,3,29,2,-66.0730158828002
3371,3,37,2,-3.2791631984091
3372,3,14,2,9.371859683389484
3373,3,21,2,8.02826373027293
3374,4,20,2,-5.393729738739966
3375,4,14,2,8.824753019447584
3376,15,5,2,-10.503813049516609
3377,15,12,2,-5.69294182114297
3378,15,20,2,-6.50378693624905
3379,15,11,2,17.3448525631531
3380,15,24,2,14.1863632401791
3381,15,25,2,3.38846011600039
3382,15,30,2,20.0520472600684
3383,15,29,2,6.861472058669895
3384,15,3,2,-7.016251703889029
3385,15,4,2,7.06382416017529
3386,15,7,2,-20.2541814563967
3387,15,21,2,-15.8719027748629
3388,7,19,2,-17.157960661599
3389,7,8,2,-38.7556506130196
3390,7,12,2,-55.638319105593695
3391,7,10,2,-10.545551681014516
3392,7,20,2,-103.267499692237
3393,7,23,2,-65.2157035806126
3394,7,27,2,-43.4262638062066
3395,7,11,2,-63.8207684892064
3396,7,25,2,-10.028056235831
3397,7,37,2,-47.03850921706735
3398,7,3,2,-26.4766510456578
3399,7,4,2,-23.4660010112438
3400,7,14,2,-39.757184288317305
3401,7,21,2,-57.99949969223695
3402,21,8,2,12.9462838590682
3403,21,14,2,2.2573552077719503
3404,31,5,2,-42.648572116120405
3405,31,8,2,10.49528021269429
3406,31,10,2,-39.5741766736916
3407,31,23,2,6.8227453802399705
3408,31,34,2,7.70203377307718
3409,31,26,2,-8.33719209649991
3410,31,30,2,2.9747902366340897
3411,31,3,2,5.700345448544059
3412,31,14,2,9.785901663483816
3413,31,7,2,-42.6230763485718
3414,33,5,2,-42.6288181070953
3415,33,19,2,-5.98922022548675
3416,33,8,2,8.769562494903425
3417,33,12,2,-4.52842620390172
3418,33,10,2,-44.2552690764846
3419,33,23,2,5.51039218299446
3420,33,27,2,2.24640528594223
3421,33,26,2,-21.0356849206622
3422,33,25,2,-11.428676028505617
3423,33,29,2,-9.75074505605528
3424,33,3,2,6.28394287005806
3425,33,7,2,-46.15472832144
3426,6,5,2,-25.0782312885975
3427,6,10,2,-11.5393968455053
3428,6,20,2,-7.28650620722053
3429,6,23,2,2.61979186317338
3430,6,27,2,-3.27593937772187
3431,6,28,2,8.082435147546905
3432,6,24,2,-4.840461515693075
3433,6,25,2,-3.617509618994505
3434,6,3,2,-7.771840107437355
3435,6,4,2,3.93641659759718
3436,6,14,2,-5.40117666397167
3437,6,15,2,-6.531610696337
3438,6,7,2,-61.9091895781892
3439,0,5,25,-22.3317375423103
3440,0,19,25,-26.2833282223404
3441,0,34,25,3.40928052826824
3442,0,11,25,-30.1128042321835
3443,0,26,25,-26.455625789999047
3444,0,25,25,-23.188971660118906
3445,0,30,25,-17.32943451402155
3446,0,29,25,-8.316726636279615
3447,0,3,25,7.92052343570144
3448,0,14,25,5.04428087492219
3449,0,15,25,-22.558196722615
3450,0,7,25,-12.447508045755
3451,5,8,25,-13.405686181397993
3452,5,29,25,-35.419663691999304
3453,5,37,25,14.7260999907122
3454,5,4,25,-38.3677759555512
3455,5,21,25,-27.301091462006703
3456,19,5,25,-19.638107932965
3457,19,8,25,10.7796011188496
3458,19,23,25,17.0795450264847
3459,19,11,25,-11.509453489361515
3460,19,24,25,11.9492865916707
3461,19,25,25,7.24977473925692
3462,19,30,25,12.581107641850974
3463,19,29,25,20.0524244118247
3464,19,3,25,6.93230081901413
3465,19,14,25,4.33266873415187
3466,8,37,25,8.21369621028916
3467,8,4,25,7.805585931573161
3468,8,14,25,7.21907907651138
3469,12,8,25,9.469618682333016
3470,12,30,25,18.1852979794726
3471,12,29,25,-6.2484788754977
3472,12,37,25,6.767906394952851
3473,16,8,25,5.775704220329895
3474,16,10,25,20.4922931153524
3475,16,20,25,3.51683912003771
3476,16,23,25,14.5723162622412
3477,16,24,25,7.7705299760293
3478,16,25,25,10.03837716145708
3479,16,30,25,17.782522014216397
3480,16,3,25,6.611434112778465
3481,16,14,25,5.98772322206542
3482,16,15,25,5.85786242923088
3483,16,6,25,5.94820010807474
3484,10,5,25,28.255560182252
3485,10,27,25,14.0792224954311
3486,10,30,25,27.912603329181103
3487,10,29,25,12.9114944511742
3488,10,37,25,20.4063640255454
3489,10,14,25,6.452770567602145
3490,18,12,25,-4.34824472385769
3491,18,10,25,9.79491951731518
3492,18,20,25,-13.0636525153037
3493,18,23,25,-13.8746577013593
3494,18,27,25,-9.72648545182909
3495,18,11,25,-20.9589566991567
3496,18,24,25,-7.8318122345567
3497,18,26,25,-13.8986868942799
3498,18,29,25,-8.8957097374316
3499,18,3,25,9.661046158627414
3500,18,15,25,2.3388852551663
3501,18,6,25,-27.931712659593305
3502,32,19,25,7.47251665245714
3503,32,10,25,4.61937628700378
3504,32,20,25,4.1430423687012095
3505,32,23,25,9.01335659382918
3506,32,24,25,11.609659232324317
3507,32,25,25,-8.24002105267079
3508,32,30,25,9.896341850050796
3509,32,14,25,4.8377672444426345
3510,32,15,25,-6.912380287611819
3511,32,7,25,-5.10202128943358
3512,32,6,25,7.0435073297105895
3513,23,8,25,21.0071264057693
3514,23,12,25,15.5017194065181
3515,23,10,25,-12.9345815637459
3516,23,27,25,11.177662979134295
3517,23,37,25,14.0887962493686
3518,23,4,25,17.8945441815128
3519,23,14,25,7.958020636338965
3520,23,21,25,12.0194525234593
3521,1,5,25,-16.4806737978114
3522,1,8,25,5.935269377284865
3523,1,10,25,13.2461612771116
3524,1,20,25,9.82894929816042
3525,1,23,25,17.0152461768824
3526,1,24,25,20.3913471425318
3527,1,30,25,14.7745361523665
3528,1,3,25,-3.25521890290798
3529,1,14,25,5.9949654551907
3530,1,15,25,-4.44254910367363
3531,1,7,25,-5.85081559002885
3532,1,6,25,17.9465619639325
3533,27,29,25,-7.424511635661871
3534,28,5,25,-15.3743879120172
3535,28,19,25,6.1362779243371
3536,28,8,25,4.489177561874485
3537,28,20,25,-2.73281153076386
3538,28,27,25,-7.61087884685111
3539,28,11,25,-20.4676590806501
3540,28,24,25,3.8106031892481047
3541,28,26,25,-7.74292907602832
3542,28,29,25,5.38893005321075
3543,28,3,25,-11.9020202862079
3544,28,14,25,0.415868948290804
3545,28,15,25,-9.72004570211006
3546,34,19,25,4.8732994852169895
3547,34,8,25,11.8392878281467
3548,34,12,25,2.87436574265064
3549,34,10,25,25.5026305734134
3550,34,23,25,16.3017291300057
3551,34,27,25,6.82048168904381
3552,34,28,25,-2.64293970475812
3553,34,24,25,14.4230689443056
3554,34,25,25,7.75113561955547
3555,34,30,25,24.776128522537
3556,34,3,25,15.6579637263476
3557,34,15,25,8.66399470031577
3558,34,7,25,3.17776238280682
3559,34,21,25,6.06547750401085
3560,34,6,25,11.7267183021052
3561,11,5,25,-18.0544997863475
3562,11,12,25,-30.8227372171062
3563,11,10,25,12.4904408855215
3564,11,20,25,-27.6295301509789
3565,11,23,25,-29.6843615375802
3566,11,27,25,-11.390476914538992
3567,11,24,25,15.8584260632331
3568,11,25,25,9.60697441642342
3569,11,30,25,14.0607735767278
3570,11,37,25,-9.236748178814937
3571,22,8,25,-43.291800076041696
3572,22,12,25,-33.0306698344953
3573,22,10,25,28.3429529479104
3574,22,27,25,-32.8522627561651
3575,22,34,25,-32.1657933658972
3576,22,11,25,-66.75693719223695
3577,9,5,25,-23.1078821624963
3578,9,12,25,-3.888145558724865
3579,9,27,25,-8.77160799329574
3580,9,34,25,-4.93155706581451
3581,9,25,25,-6.25429780428665
3582,9,3,25,-11.7796960433751
3583,9,7,25,-12.9730626027125
3584,2,5,25,-26.7746562519817
3585,2,19,25,5.63610272445619
3586,2,8,25,4.71464823422642
3587,2,10,25,8.76633781310139
3588,2,23,25,14.2977487028956
3589,2,34,25,-5.6466189499334405
3590,2,24,25,14.427203903929
3591,2,25,25,-14.0490065965307
3592,2,30,25,8.71876124465981
3593,2,14,25,5.760667325169355
3594,2,6,25,16.6101610026244
3595,24,5,25,-22.839569329172903
3596,24,8,25,6.48240180337125
3597,24,12,25,5.9610561070973205
3598,24,10,25,24.1638538222414
3599,24,20,25,11.8562125422259
3600,24,23,25,32.1344365702399
3601,24,30,25,22.7168460189252
3602,24,29,25,12.771921487543583
3603,24,4,25,11.354200724149
3604,24,14,25,8.599927025894399
3605,24,21,25,14.3411590762954
3606,35,0,25,-53.0138789552078
3607,35,5,25,11.29125406074878
3608,35,8,25,-15.873460956721
3609,35,16,25,9.546920267728616
3610,35,10,25,22.879521781890094
3611,35,20,25,-21.2641978286506
3612,35,32,25,-15.4015340860693
3613,35,1,25,-14.1164126072029
3614,35,28,25,-24.6783786820329
3615,35,9,25,-28.03234276172095
3616,35,2,25,-27.8741813054807
3617,35,24,25,-10.484840878500506
3618,35,36,25,-15.684688164328549
3619,35,13,25,-19.577199501173705
3620,35,3,25,-5.71935324554823
3621,35,4,25,-39.283567326066
3622,35,14,25,7.27475641506717
3623,35,15,25,-8.31634000400307
3624,35,7,25,-12.5657893853762
3625,35,21,25,-23.9076439932618
3626,35,31,25,-8.46141964551633
3627,35,33,25,-32.2720067405754
3628,35,6,25,-35.5847221922538
3629,26,5,25,-30.130504542468003
3630,26,8,25,6.38207319268272
3631,26,10,25,24.1943714620404
3632,26,23,25,23.8548799367105
3633,26,29,25,5.87960511135587
3634,26,3,25,6.871687328173049
3635,26,4,25,13.7971502848338
3636,26,14,25,5.4787575498381305
3637,26,21,25,14.7892795805459
3638,25,8,25,2.42748631608912
3639,25,10,25,25.9531470604782
3640,25,23,25,26.7092322722509
3641,25,24,25,28.4682982413272
3642,25,30,25,13.931146016191
3643,25,29,25,-6.716360408511806
3644,25,3,25,8.373037687945315
3645,25,14,25,7.68566431148876
3646,25,21,25,3.44442756434086
3647,30,8,25,35.2965111165548
3648,30,20,25,5.90547048962112
3649,30,27,25,16.6047546333551
3650,30,29,25,9.28308972518675
3651,30,37,25,12.14956540075371
3652,30,4,25,12.014954354189124
3653,30,14,25,9.44004462758374
3654,30,21,25,14.4463629782545
3655,36,0,25,-36.0727421945253
3656,36,19,25,-10.336120061942
3657,36,12,25,10.06379902200622
3658,36,10,25,15.2633668891809
3659,36,18,25,4.15835005185607
3660,36,32,25,-20.7199361277595
3661,36,27,25,-7.59240860819565
3662,36,28,25,-11.8887556113182
3663,36,2,25,-9.89606153935529
3664,36,24,25,5.65913530984714
3665,36,25,25,-4.93299202695657
3666,36,13,25,-12.516753098393
3667,36,3,25,11.6822894675356
3668,36,14,25,4.41659747865383
3669,36,15,25,5.03390750877576
3670,36,33,25,-16.5786101826339
3671,37,14,25,2.70347820432898
3672,13,5,25,-20.4178448302943
3673,13,8,25,9.146457609018396
3674,13,12,25,7.6286134054552495
3675,13,10,25,12.0624413642359
3676,13,23,25,21.554231611735
3677,13,34,25,9.213377423001909
3678,13,24,25,18.4033690807969
3679,13,25,25,11.9315523330534
3680,13,30,25,11.14914401865918
3681,13,29,25,7.352943691756805
3682,13,14,25,7.794784691613479
3683,13,6,25,15.07139065927305
3684,3,10,25,20.1467566301721
3685,3,27,25,5.36625880270169
3686,3,30,25,6.439512462922915
3687,3,29,25,-7.111121821402531
3688,3,37,25,11.41061740447249
3689,3,4,25,-17.243142505636797
3690,4,14,25,4.757849062478289
3691,14,20,25,5.05328528811848
3692,14,29,25,4.69764319076476
3693,15,5,25,-24.4065361312343
3694,15,8,25,4.48649395412111
3695,15,10,25,13.1314142175257
3696,15,23,25,-6.21234813487224
3697,15,27,25,7.65092952038314
3698,15,26,25,-4.11606278135617
3699,15,30,25,10.717302258568786
3700,15,37,25,-6.499881142458316
3701,15,3,25,12.0077234790376
3702,15,14,25,-6.00415642489857
3703,7,5,25,30.6672654244947
3704,7,19,25,7.770851466438855
3705,7,12,25,-13.405688989938106
3706,7,10,25,25.6873694655952
3707,7,27,25,-10.0571581826054
3708,7,11,25,-24.400147661908
3709,7,26,25,20.0396500110453
3710,7,30,25,14.9647117592351
3711,7,29,25,-15.6857326464586
3712,7,4,25,-1.7904829786076748
3713,7,21,25,4.359854709992019
3714,21,8,25,7.80047760509738
3715,21,29,25,3.57583296118073
3716,21,14,25,2.564449187160375
3717,31,23,25,23.1385641623346
3718,31,11,25,-50.9684305999414
3719,31,14,25,5.63676356686468
3720,31,15,25,-6.138381531872665
3721,31,7,25,-14.884209830542
3722,31,6,25,23.3227949520292
3723,33,5,25,-29.2576225523303
3724,33,19,25,-10.529283603531017
3725,33,8,25,10.4381523138303
3726,33,12,25,13.315851829753113
3727,33,10,25,13.342857861816
3728,33,27,25,-8.5227736119539
3729,33,11,25,-36.29849247845
3730,33,24,25,6.59683857632593
3731,33,26,25,-13.097722291692
3732,33,14,25,8.71631767590835
3733,33,7,25,-9.245627476968616
3734,33,6,25,19.1217029138327
3735,6,19,25,10.7145442987412
3736,6,8,25,16.4497792720679
3737,6,12,25,16.5773306447576
3738,6,10,25,23.6518744785825
3739,6,23,25,26.3800306677054
3740,6,28,25,3.5409526455217097
3741,6,11,25,16.2598279226264
3742,6,24,25,29.2970751655266
3743,6,26,25,19.154380289658494
3744,6,25,25,14.2666484378239
3745,6,30,25,12.9060949207252
3746,6,29,25,12.7223480821711
3747,6,37,25,7.15276063249159
3748,6,4,25,23.4958259412045
3749,6,14,25,6.59356244888114
3750,6,15,25,-8.793532890221716
3751,6,21,25,9.84855242238379
3752,5,20,25,-21.9844442777838
3753,5,14,25,-44.6901837713462
3754,12,5,25,-71.4754086122886
3755,12,20,25,-13.0761343673264
3756,12,14,25,-31.2202122777129
3757,17,19,25,-73.0203805704364
3758,17,8,25,-52.9310911742886
3759,17,12,25,-67.45777839627749
3760,17,10,25,-44.3843304826848
3761,17,20,25,-62.1510657953619
3762,17,23,25,-60.6143439884343
3763,17,27,25,-52.5083398541207
3764,17,34,25,-29.8832374671044
3765,17,11,25,-40.1559545839408
3766,17,24,25,-38.4515930063703
3767,17,26,25,-32.993763700158
3768,17,25,25,-15.7510637104434
3769,17,30,25,-20.4050123146806
3770,17,29,25,-44.2423528484848
3771,17,3,25,-16.1163537650078
3772,17,14,25,-47.1804337713462
3773,17,15,25,-37.4668956402331
3774,17,6,25,-41.7607439095933
3775,32,5,25,-40.1399847152462
3776,32,8,25,-10.7630684800534
3777,32,12,25,-18.0339281677184
3778,32,27,25,-14.135331965420502
3779,32,34,25,-23.9946989784689
3780,32,3,25,-21.794997939269106
3781,27,14,25,-33.0969094455959
3782,34,5,25,-33.9569576326654
3783,34,20,25,-14.545258848649
3784,34,14,25,-29.6670831957993
3785,11,8,25,-22.7406805917717
3786,22,19,25,-77.12846844223695
3787,22,20,25,-73.8715621922369
3788,22,24,25,-78.5967212562964
3789,22,26,25,-71.1382217486528
3790,22,25,25,-25.404517694248906
3791,22,30,25,-21.50923198547805
3792,22,29,25,-42.0849965186068
3793,22,14,25,-49.8386276921516
3794,22,15,25,-64.3594371922369
3795,22,7,25,-23.8903645144592
3796,22,6,25,-64.0437184422369
3797,9,10,25,-24.2270759197335
3798,9,23,25,-10.3974604640992
3799,9,11,25,-10.118964412970705
3800,9,26,25,-15.0587470020974
3801,9,14,25,-14.1384833220207
3802,9,15,25,-18.7221338189312
3803,35,17,25,9.738238881415516
3804,26,24,25,-12.5873286626414
3805,36,17,25,-13.1017859811707
3806,36,22,25,-20.4677504793652
3807,36,9,25,-15.4151248050157
3808,36,26,25,-11.439323010255317
3809,3,14,25,-35.4114821196775
3810,31,5,25,-30.8389474762593
3811,31,12,25,-16.5021834784958
3812,31,27,25,-15.7865058627414
3813,31,34,25,-14.8370763261807
3814,31,3,25,-13.1365880534618
3815,33,23,25,-11.72146531712811
3816,0,5,8,-13.4038951918688
3817,0,19,8,5.14410302092263
3818,0,12,8,-4.54921700717861
3819,0,20,8,-8.562362672999939
3820,0,23,8,5.51948428104021
3821,0,27,8,-9.00294293968959
3822,0,24,8,3.149965762069475
3823,0,30,8,8.03430447736402
3824,0,29,8,5.13541431292397
3825,0,14,8,-12.1823442733145
3826,5,8,8,-23.2232233909898
3827,5,20,8,-37.6953767955297
3828,5,27,8,-28.0899067617107
3829,5,30,8,-4.26092138442511
3830,5,29,8,-14.8338612586392
3831,5,37,8,-18.2491697191927
3832,5,4,8,-71.991374692237
3833,5,14,8,-18.9412423729098
3834,5,21,8,-23.311094328802294
3835,19,5,8,-40.84564305820141
3836,19,8,8,9.28143980246042
3837,19,12,8,-5.1044510654118405
3838,19,10,8,7.963272806315155
3839,19,20,8,-6.56110156920791
3840,19,27,8,-5.45323335098345
3841,19,24,8,2.63253100243692
3842,19,30,8,12.7228484282786
3843,19,29,8,23.2226678796106
3844,19,3,8,4.82213220014785
3845,19,4,8,2.5849823454361003
3846,19,21,8,-2.27071957166193
3847,8,20,8,6.3988431676312505
3848,8,29,8,7.323177680668955
3849,8,37,8,5.85550345345041
3850,8,14,8,-3.16429768378598
3851,12,5,8,-36.2251752075168
3852,12,8,8,1.456368335053561
3853,12,10,8,-2.18244585439784
3854,12,20,8,-2.14338453858702
3855,12,29,8,-2.20520644856324
3856,12,37,8,-4.71304701892033
3857,12,14,8,-10.6163911662263
3858,16,5,8,-9.064145617147403
3859,16,19,8,4.89593782260375
3860,16,8,8,9.137020885750225
3861,16,10,8,2.17825706096082
3862,16,11,8,3.0139051632084097
3863,16,30,8,8.726769708857
3864,16,29,8,7.183495190007305
3865,16,14,8,-18.2030109148395
3866,16,15,8,-4.49135008901276
3867,17,19,8,-37.202756338051
3868,17,10,8,-10.144295212337486
3869,17,23,8,-31.4440806817448
3870,17,11,8,-10.16172853332991
3871,17,24,8,-11.6235563093252
3872,17,26,8,-6.81231085535822
3873,17,25,8,-22.258783841558905
3874,17,14,8,-25.1000861229098
3875,17,15,8,-13.08484643209775
3876,17,6,8,-33.8586150759267
3877,10,5,8,-12.8935522717753
3878,10,8,8,11.8392627683959
3879,10,30,8,11.6998489804794
3880,10,29,8,8.51200747038875
3881,10,37,8,-3.03774232636991
3882,10,4,8,3.06767564135844
3883,10,21,8,4.2984784487637295
3884,18,5,8,-10.35768869172291
3885,18,19,8,-49.048850088051
3886,18,8,8,-27.7671921409898
3887,18,12,8,-53.7653746922369
3888,18,10,8,-21.3457014623375
3889,18,20,8,-58.134667757525705
3890,18,23,8,-38.6965181817448
3891,18,27,8,-34.5031567617107
3892,18,34,8,-20.173918765754895
3893,18,11,8,-19.5112754083299
3894,18,24,8,-18.4604313093252
3895,18,26,8,-14.3195296053582
3896,18,25,8,-35.4989400915589
3897,18,30,8,-4.44148388442511
3898,18,29,8,-41.8761683953084
3899,18,3,8,-20.1083943641167
3900,18,14,8,-27.0005548729098
3901,18,15,8,-14.7677839320978
3902,18,7,8,-11.6200124717012
3903,18,6,8,-43.1513338259267
3904,32,5,8,-19.3389994828806
3905,32,8,8,3.86153778625156
3906,32,10,8,6.62976051940353
3907,32,27,8,1.597853177062245
3908,32,34,8,-2.701420962605414
3909,32,26,8,-7.4324303128829
3910,32,30,8,1.940908895884205
3911,32,29,8,7.41038080386281
3912,32,14,8,-9.11140228579722
3913,32,15,8,-13.4034216681778
3914,32,6,8,4.2069704227149805
3915,23,5,8,-31.9346406850884
3916,23,8,8,9.09780269709301
3917,23,10,8,3.20506958445348
3918,23,27,8,-2.48178957955635
3919,23,30,8,11.9938582016365
3920,23,29,8,6.466021057117225
3921,23,37,8,-10.582032160090383
3922,23,3,8,2.427358183203785
3923,23,4,8,9.3032915967749
3924,23,14,8,-11.2106090212039
3925,23,21,8,10.0446104563722
3926,1,5,8,-33.588723675445806
3927,1,19,8,6.36751755934334
3928,1,8,8,2.42060128355703
3929,1,10,8,4.990631408911961
3930,1,27,8,2.64046090025422
3931,1,11,8,5.1425844191648
3932,1,24,8,6.132619376251215
3933,1,26,8,-6.66672817477179
3934,1,25,8,8.004827135051201
3935,1,30,8,4.3951577902
3936,1,29,8,7.52740812915566
3937,1,14,8,-4.60175979101841
3938,1,15,8,-10.36502386313011
3939,1,6,8,5.841545864941921
3940,27,8,8,2.17066241808362
3941,27,20,8,-2.644930910543455
3942,27,29,8,1.549551989426405
3943,27,37,8,-2.38506383619544
3944,27,14,8,-7.95593457628908
3945,28,5,8,-15.7987671463277
3946,28,19,8,3.22053766232039
3947,28,8,8,4.26489631955848
3948,28,12,8,0.979225175206424
3949,28,10,8,6.21570595003828
3950,28,23,8,-1.559493038159945
3951,28,27,8,1.9976812826910304
3952,28,11,8,-13.9036455998136
3953,28,26,8,-6.24851549848758
3954,28,25,8,-3.012189791532605
3955,28,30,8,3.23167843065599
3956,28,29,8,8.514086892473479
3957,28,3,8,-3.96202766586475
3958,28,14,8,-6.73931872720214
3959,28,15,8,-4.9371234740685
3960,34,5,8,-14.7147137663535
3961,34,19,8,10.3914708453344
3962,34,8,8,6.11988256213825
3963,34,12,8,-2.1693158898810703
3964,34,10,8,5.047493966770039
3965,34,20,8,-3.654241785884765
3966,34,23,8,6.87940501186731
3967,34,28,8,5.340861046127809
3968,34,24,8,8.43607126001301
3969,34,30,8,13.8498857064803
3970,34,29,8,5.17581352395791
3971,34,37,8,1.76530537305951
3972,34,3,8,7.673984076051029
3973,34,4,8,10.427228060093
3974,34,14,8,-9.335515027437795
3975,34,7,8,3.73945724311806
3976,34,21,8,4.12701692893244
3977,34,6,8,3.27384541606598
3978,11,5,8,-11.5684761317584
3979,11,8,8,-5.8165226843891
3980,11,27,8,-6.363185253776205
3981,11,26,8,8.664367818072375
3982,11,29,8,7.83927299013385
3983,11,37,8,-7.376206048082169
3984,11,4,8,6.651697908721075
3985,11,21,8,3.00891144335378
3986,22,8,8,-25.9231863298092
3987,22,12,8,-25.462224560551803
3988,22,10,8,-13.002284938824
3989,22,20,8,-5.672861034898014
3990,22,23,8,-12.9780196796311
3991,22,27,8,-10.9089320972228
3992,22,34,8,-15.2189572452229
3993,22,24,8,-26.4771169085503
3994,22,30,8,-3.5895949117138497
3995,22,29,8,-11.1031178982472
3996,22,3,8,-19.9508018001086
3997,22,6,8,-21.98133065327665
3998,9,5,8,-12.620661311364302
3999,9,8,8,-7.57741067726387
4000,9,12,8,-11.2570594857319
4001,9,10,8,-7.15635083678753
4002,9,20,8,-12.5523303850953
4003,9,23,8,-8.09944590424601
4004,9,27,8,-9.057921521693306
4005,9,34,8,-6.527354908601615
4006,9,11,8,-8.46168419247898
4007,9,24,8,-10.802910513145804
4008,9,26,8,-11.4660009597688
4009,9,30,8,-15.8123286160186
4010,9,3,8,-12.1147834449113
4011,9,14,8,-8.66962631093118
4012,9,15,8,-18.1815629355672
4013,9,7,8,-6.76324695805057
4014,9,6,8,-7.837812781068365
4015,2,5,8,-28.9148076618348
4016,2,19,8,1.688653757738755
4017,2,8,8,3.64532786668999
4018,2,12,8,-2.15281949404505
4019,2,10,8,6.68719346486992
4020,2,20,8,-1.642731172508655
4021,2,23,8,-24.3264929845946
4022,2,34,8,-19.567572080563306
4023,2,11,8,-4.92401726487295
4024,2,26,8,-15.2696345041062
4025,2,25,8,-8.44933917518229
4026,2,30,8,3.90017910419103
4027,2,29,8,7.62095493655314
4028,2,14,8,-46.5752670534365
4029,2,15,8,-21.1524508418716
4030,2,6,8,5.06460609991738
4031,24,5,8,-15.1416580260407
4032,24,8,8,8.74077860033093
4033,24,12,8,-3.21853787320551
4034,24,20,8,-3.6603396173854046
4035,24,23,8,6.15000526221809
4036,24,27,8,-5.64703279556772
4037,24,30,8,14.9943274207771
4038,24,37,8,-5.95166866925206
4039,24,3,8,6.83289747847732
4040,24,14,8,-6.508476329328564
4041,35,0,8,-7.522213194621054
4042,35,19,8,-5.04245268555133
4043,35,8,8,-20.1126257934381
4044,35,12,8,-23.3857082583882
4045,35,10,8,-10.321062333551506
4046,35,18,8,-6.960624088977195
4047,35,20,8,-6.71626732833439
4048,35,32,8,-19.1803925838123
4049,35,1,8,-7.898706548724925
4050,35,28,8,-8.809442754915056
4051,35,9,8,-11.6468257722158
4052,35,2,8,-22.7387708504506
4053,35,24,8,-3.73923142138917
4054,35,26,8,2.68650689043627
4055,35,25,8,-7.37789583457575
4056,35,30,8,-4.15440774450491
4057,35,29,8,-6.886613694796285
4058,35,37,8,-6.659586575073085
4059,35,13,8,-35.553028844610296
4060,35,3,8,-22.226333818769
4061,35,14,8,-12.1718487956617
4062,35,21,8,-17.3167636023644
4063,35,31,8,-6.50551162212015
4064,35,33,8,-21.5209402864936
4065,35,6,8,-6.70215187577717
4066,26,5,8,-7.34480019067515
4067,26,8,8,-10.8560211485165
4068,26,12,8,-15.9137372073524
4069,26,10,8,-7.74929502807383
4070,26,20,8,-20.3349099378931
4071,26,23,8,-6.8797834295778095
4072,26,27,8,-8.954933615889178
4073,26,24,8,3.85767090517461
4074,26,29,8,-5.69618297007333
4075,26,37,8,-6.23062126534141
4076,26,3,8,-6.208904518384365
4077,26,14,8,-16.1857094145264
4078,25,5,8,-9.776444093680311
4079,25,20,8,-7.44366192989173
4080,25,27,8,-4.70395127275245
4081,25,24,8,2.9253661079627102
4082,25,30,8,9.32524875683548
4083,25,14,8,-8.896847259385336
4084,25,21,8,4.692288323716889
4085,30,8,8,21.7509980912444
4086,30,20,8,3.3433950875586147
4087,30,29,8,9.977400472716216
4088,30,37,8,2.940625201781145
4089,30,21,8,4.9575912879415895
4090,36,0,8,-4.819201887357989
4091,36,19,8,-7.414816391073691
4092,36,8,8,-8.3173205469173
4093,36,12,8,-22.162960927371
